timestamp,src_ip,dst_ip,protocol,packet_size,duration_ms,is_anomaly,threat_type
2026-08-01 01:16:00,192.168.33.40,10.0.50.174,HTTP,532.0,10.61,0,Aucune
2026-08-01 01:59:10,192.168.16.68,10.0.107.138,HTTP,404.0,1.58,0,Aucune
2026-08-01 00:52:37,192.168.247.155,10.0.46.166,HTTP,633.0,9.14,0,Aucune
2026-08-01 00:09:36,192.168.127.190,10.0.66.3,TCP,432.0,22.34,0,Aucune
2026-08-01 01:12:15,192.168.243.141,10.0.227.203,HTTPS,4391.6,3.05,1,DDoS
2026-08-01 00:00:00,192.168.186.90,10.0.97.119,TCP,237.0,24.03,0,Aucune
2026-08-01 03:52:48,192.168.250.83,10.0.112.24,TCP,384.0,27.36,0,Aucune
2026-08-01 00:19:28,192.168.248.82,10.0.109.178,HTTPS,608.0,91.46,0,Aucune
2026-08-01 01:57:12,192.168.123.118,10.0.120.251,UDP,676.0,50.41,0,Aucune
2026-08-01 00:14:42,192.168.163.167,10.0.208.29,HTTPS,2136.1,4.11,1,Malware
2026-08-01 00:04:55,192.168.67.219,10.0.7.1,HTTP,383.0,55.1,0,Aucune
2026-08-01 00:29:36,192.168.182.15,10.0.220.61,HTTPS,514.0,3.29,0,Aucune
2026-08-01 00:14:51,192.168.252.200,10.0.188.136,HTTPS,732.0,55.31,0,Aucune
2026-08-01 02:04:10,192.168.44.86,10.0.174.167,HTTP,369.0,74.33,0,Aucune
2026-08-01 01:24:43,192.168.231.20,10.0.50.37,HTTP,133.0,44.79,0,Aucune
2026-08-01 01:45:00,192.168.27.3,10.0.149.75,HTTP,934.0,150.32,0,Aucune
2026-08-01 01:45:21,192.168.86.165,10.0.5.213,UDP,464.0,14.68,0,Aucune
2026-08-01 00:05:02,192.168.135.210,10.0.123.105,TCP,218.0,47.18,0,Aucune
2026-08-01 01:46:03,192.168.229.48,10.0.45.112,TCP,483.0,12.36,0,Aucune
2026-08-01 01:00:48,192.168.84.244,10.0.176.191,UDP,124.0,134.23,0,Aucune
2026-08-01 02:22:20,192.168.87.20,10.0.50.58,HTTPS,523.0,35.4,0,Aucune
2026-08-01 03:03:36,192.168.146.138,10.0.76.126,UDP,358.0,27.39,0,Aucune
2026-08-01 03:09:19,192.168.11.188,10.0.239.160,HTTPS,197.0,86.8,0,Aucune
2026-08-01 00:00:00,192.168.90.173,10.0.86.157,UDP,822.0,6.08,0,Aucune
2026-08-01 01:06:57,192.168.146.238,10.0.155.167,TCP,679.0,69.55,0,Aucune
2026-08-01 01:07:10,192.168.166.1,10.0.190.28,TCP,281.0,45.03,0,Aucune
2026-08-01 06:18:23,192.168.120.38,10.0.27.2,TCP,782.0,64.36,0,Aucune
2026-08-01 00:10:24,192.168.143.93,10.0.39.1,UDP,493.0,17.48,0,Aucune
2026-08-01 00:05:13,192.168.212.61,10.0.48.126,HTTP,458.0,21.02,0,Aucune
2026-08-01 04:53:04,192.168.181.106,10.0.145.163,HTTP,261.0,18.29,0,Aucune
2026-08-01 04:12:00,192.168.194.194,10.0.155.171,UDP,683.0,124.23,0,Aucune
2026-08-01 02:16:56,192.168.249.250,10.0.56.117,TCP,706.0,23.46,0,Aucune
2026-08-01 00:21:08,192.168.55.64,10.0.192.46,TCP,725.0,8.39,0,Aucune
2026-08-01 02:39:00,192.168.170.238,10.0.222.218,HTTP,163.0,56.52,0,Aucune
2026-08-01 00:37:13,192.168.203.229,10.0.64.30,TCP,338.0,58.28,0,Aucune
2026-08-01 00:00:00,192.168.186.66,10.0.74.44,UDP,412.0,1.57,0,Aucune
2026-08-01 00:00:00,192.168.58.124,10.0.142.244,HTTPS,478.0,17.07,0,Aucune
2026-08-01 08:19:06,192.168.100.34,10.0.86.133,TCP,734.0,206.8,0,Aucune
2026-08-01 01:15:22,192.168.108.223,10.0.239.21,TCP,573.0,38.98,0,Aucune
2026-08-01 02:04:12,192.168.85.52,10.0.122.86,TCP,655.0,2.31,1,Intrusion
2026-08-01 04:47:05,192.168.67.242,10.0.128.91,HTTPS,391.0,43.73,0,Aucune
2026-08-01 04:31:40,192.168.227.178,10.0.252.16,HTTP,319.0,19.71,0,Aucune
2026-08-01 03:32:33,192.168.7.27,10.0.4.144,HTTPS,712.0,62.05,0,Aucune
2026-08-01 02:22:08,192.168.97.10,10.0.53.172,ICMP,2497.5,13.24,1,Phishing
2026-08-01 07:51:34,192.168.16.114,10.0.146.153,UDP,490.0,198.13,0,Aucune
2026-08-01 02:23:00,192.168.249.227,10.0.101.74,ICMP,627.0,24.43,0,Aucune
2026-08-01 02:17:55,192.168.178.180,10.0.205.218,HTTPS,354.0,26.18,0,Aucune
2026-08-01 02:18:20,192.168.108.162,10.0.47.254,TCP,733.0,111.79,0,Aucune
2026-08-01 01:34:21,192.168.12.174,10.0.237.188,TCP,459.0,130.44,0,Aucune
2026-08-01 03:09:16,192.168.170.66,10.0.53.137,HTTPS,418.0,22.21,0,Aucune
2026-08-01 00:39:05,192.168.56.221,10.0.46.162,HTTP,350.0,306.44,0,Aucune
2026-08-01 00:56:00,192.168.134.66,10.0.64.35,HTTP,603.0,7.71,0,Aucune
2026-08-01 02:59:44,192.168.126.0,10.0.163.34,TCP,643.0,47.54,0,Aucune
2026-08-01 00:11:16,192.168.127.3,10.0.157.222,HTTPS,461.0,5.88,0,Aucune
2026-08-01 00:11:18,192.168.60.82,10.0.122.101,TCP,390.0,17.8,0,Aucune
2026-08-01 04:26:20,192.168.143.101,10.0.187.65,TCP,467.0,17.5,0,Aucune
2026-08-01 04:32:48,192.168.205.119,10.0.125.54,TCP,358.0,118.28,0,Aucune
2026-08-01 00:39:54,192.168.232.157,10.0.180.12,TCP,169.0,52.18,0,Aucune
2026-08-01 01:54:20,192.168.189.73,10.0.9.227,TCP,740.0,49.01,0,Aucune
2026-08-01 00:45:52,192.168.155.109,10.0.243.52,TCP,547.0,36.72,0,Aucune
2026-08-01 00:51:45,192.168.118.158,10.0.205.33,HTTP,5212.5,1.17,1,Malware
2026-08-01 02:01:06,192.168.153.17,10.0.95.213,TCP,434.0,91.42,0,Aucune
2026-08-01 03:51:20,192.168.156.155,10.0.138.120,TCP,531.0,22.33,0,Aucune
2026-08-01 01:03:48,192.168.99.81,10.0.142.50,HTTPS,670.0,23.69,0,Aucune
2026-08-01 03:17:46,192.168.217.156,10.0.160.59,HTTP,1810.0,12.15,1,Exfiltration
2026-08-01 00:35:00,192.168.23.107,10.0.10.16,UDP,579.0,15.66,0,Aucune
2026-08-01 22:02:06,192.168.144.100,10.0.245.47,HTTPS,531.0,24.32,0,Aucune
2026-08-01 00:17:36,192.168.205.226,10.0.235.104,TCP,747.0,94.97,0,Aucune
2026-08-01 01:51:47,192.168.183.213,10.0.224.99,HTTP,435.0,56.63,0,Aucune
2026-08-01 00:23:36,192.168.6.35,10.0.17.2,HTTP,715.0,25.14,0,Aucune
2026-08-01 06:30:30,192.168.251.234,10.0.226.12,TCP,226.0,2.99,0,Aucune
2026-08-01 00:53:24,192.168.52.73,10.0.45.12,TCP,194.0,1.0,0,Aucune
2026-08-01 01:59:00,192.168.110.101,10.0.16.11,TCP,273.0,45.21,0,Aucune
2026-08-01 09:50:42,192.168.187.89,10.0.229.64,ICMP,710.0,74.12,0,Aucune
2026-08-01 00:23:56,192.168.180.169,10.0.186.174,TCP,355.0,82.29,0,Aucune
2026-08-01 00:00:00,192.168.244.152,10.0.32.54,TCP,67.0,23.24,0,Aucune
2026-08-01 03:06:31,192.168.134.227,10.0.110.50,HTTPS,551.0,1.19,0,Aucune
2026-08-01 04:31:30,192.168.199.44,10.0.213.58,TCP,420.0,12.95,0,Aucune
2026-08-01 04:08:03,192.168.214.171,10.0.217.3,HTTPS,464.0,158.25,0,Aucune
2026-08-01 14:21:28,192.168.177.74,10.0.142.31,TCP,458.0,12.77,0,Aucune
2026-08-01 02:56:25,192.168.137.250,10.0.44.82,HTTPS,369.0,7.95,0,Aucune
2026-08-01 01:25:24,192.168.155.202,10.0.234.64,UDP,627.0,17.16,0,Aucune
2026-08-01 03:40:12,192.168.241.25,10.0.240.113,HTTP,452.0,1.0,0,Aucune
2026-08-01 00:24:32,192.168.177.165,10.0.154.225,TCP,500.0,56.91,0,Aucune
2026-08-01 05:01:21,192.168.209.77,10.0.201.45,TCP,174.0,28.35,0,Aucune
2026-08-01 01:44:50,192.168.171.236,10.0.234.107,HTTPS,589.0,13.85,0,Aucune
2026-08-01 09:16:30,192.168.47.183,10.0.63.186,HTTP,574.0,198.55,0,Aucune
2026-08-01 01:45:24,192.168.18.214,10.0.54.101,HTTP,532.0,10.54,0,Aucune
2026-08-01 08:54:38,192.168.106.42,10.0.244.79,HTTP,508.0,189.29,0,Aucune
2026-08-01 01:58:26,192.168.95.227,10.0.238.93,HTTP,778.0,8.88,0,Aucune
2026-08-01 02:05:00,192.168.136.164,10.0.73.35,HTTPS,735.0,22.08,0,Aucune
2026-08-01 03:08:00,192.168.215.169,10.0.251.103,UDP,3204.8,1.17,1,Phishing
2026-08-01 07:13:33,192.168.181.247,10.0.246.154,UDP,642.0,154.88,0,Aucune
2026-08-01 01:59:42,192.168.66.211,10.0.147.116,HTTPS,159.0,48.65,0,Aucune
2026-08-01 02:37:55,192.168.81.67,10.0.192.113,HTTPS,415.0,116.26,0,Aucune
2026-08-01 00:00:00,192.168.58.202,10.0.40.104,UDP,588.0,12.74,0,Aucune
2026-08-01 02:32:24,192.168.148.98,10.0.75.25,TCP,327.0,91.52,0,Aucune
2026-08-01 07:25:40,192.168.153.39,10.0.132.148,ICMP,632.0,109.86,0,Aucune
2026-08-01 00:51:04,192.168.111.146,10.0.111.102,HTTP,607.0,1.67,0,Aucune
2026-08-01 01:04:00,192.168.226.164,10.0.128.194,ICMP,369.0,87.09,0,Aucune
2026-08-01 00:06:25,192.168.115.22,10.0.108.68,ICMP,742.0,24.86,0,Aucune
2026-08-01 02:47:16,192.168.187.53,10.0.69.100,TCP,326.0,11.38,0,Aucune
2026-08-01 06:52:48,192.168.85.46,10.0.195.219,HTTP,629.0,18.56,0,Aucune
2026-08-01 01:43:28,192.168.140.86,10.0.57.49,TCP,329.0,6.7,0,Aucune
2026-08-01 01:37:15,192.168.15.247,10.0.21.212,TCP,315.0,39.1,0,Aucune
2026-08-01 01:44:00,192.168.169.201,10.0.31.186,HTTP,526.0,15.66,0,Aucune
2026-08-01 01:24:43,192.168.47.179,10.0.110.152,HTTP,150.0,6.96,0,Aucune
2026-08-01 03:55:12,192.168.50.35,10.0.80.232,TCP,258.0,9.93,0,Aucune
2026-08-01 00:19:39,192.168.121.166,10.0.252.125,TCP,1718.1,3.01,1,Intrusion
2026-08-01 12:35:10,192.168.2.80,10.0.62.48,UDP,591.0,146.96,0,Aucune
2026-08-01 00:32:55,192.168.31.95,10.0.127.195,TCP,834.0,24.25,0,Aucune
2026-08-01 00:00:00,192.168.57.32,10.0.13.161,HTTPS,196.0,61.02,0,Aucune
2026-08-01 11:14:54,192.168.82.244,10.0.192.196,HTTPS,428.0,63.37,0,Aucune
2026-08-01 05:18:24,192.168.226.146,10.0.203.79,HTTPS,404.0,17.13,0,Aucune
2026-08-01 05:12:33,192.168.6.205,10.0.183.118,HTTPS,327.0,42.4,0,Aucune
2026-08-01 00:00:00,192.168.207.71,10.0.123.224,UDP,144.0,18.32,0,Aucune
2026-08-01 01:20:12,192.168.56.155,10.0.77.68,HTTP,581.0,3.54,0,Aucune
2026-08-01 01:53:54,192.168.18.213,10.0.196.122,HTTP,468.0,144.52,0,Aucune
2026-08-01 03:21:30,192.168.13.214,10.0.146.127,TCP,390.0,69.5,0,Aucune
2026-08-01 01:00:36,192.168.201.104,10.0.56.135,HTTPS,506.0,9.88,0,Aucune
2026-08-01 01:41:15,192.168.196.81,10.0.217.211,TCP,348.0,27.47,0,Aucune
2026-08-01 01:00:54,192.168.9.97,10.0.88.34,HTTPS,315.0,53.47,0,Aucune
2026-08-01 00:13:34,192.168.156.238,10.0.229.19,TCP,299.0,17.64,0,Aucune
2026-08-01 03:17:12,192.168.110.65,10.0.157.52,HTTP,662.0,61.32,0,Aucune
2026-08-01 01:01:21,192.168.251.1,10.0.156.195,TCP,270.0,146.62,0,Aucune
2026-08-01 09:47:40,192.168.149.178,10.0.47.148,HTTP,578.0,60.39,0,Aucune
2026-08-01 00:00:00,192.168.67.6,10.0.48.136,HTTPS,234.0,29.91,0,Aucune
2026-08-01 06:10:48,192.168.105.159,10.0.31.5,HTTP,495.0,4.86,0,Aucune
2026-08-01 01:57:01,192.168.14.131,10.0.92.122,TCP,465.0,64.27,0,Aucune
2026-08-01 03:13:12,192.168.120.40,10.0.169.177,HTTPS,399.0,11.11,0,Aucune
2026-08-01 00:00:00,192.168.62.224,10.0.248.109,TCP,2922.7,3.89,1,Phishing
2026-08-01 03:07:12,192.168.15.81,10.0.93.47,UDP,653.0,24.17,0,Aucune
2026-08-01 05:19:42,192.168.130.201,10.0.101.64,HTTPS,433.0,14.61,0,Aucune
2026-08-01 05:06:32,192.168.208.72,10.0.252.133,HTTPS,380.0,100.2,0,Aucune
2026-08-01 00:06:59,192.168.186.84,10.0.1.188,HTTP,714.0,103.46,0,Aucune
2026-08-01 02:20:00,192.168.113.251,10.0.106.36,HTTP,420.0,34.67,0,Aucune
2026-08-01 00:42:06,192.168.213.134,10.0.60.106,HTTPS,779.0,33.77,0,Aucune
2026-08-01 05:02:26,192.168.205.165,10.0.241.120,TCP,360.0,8.75,0,Aucune
2026-08-01 03:45:36,192.168.198.194,10.0.108.46,TCP,401.0,57.78,0,Aucune
2026-08-01 01:17:44,192.168.187.26,10.0.55.233,HTTPS,71.0,21.83,0,Aucune
2026-08-01 01:17:55,192.168.31.54,10.0.95.132,UDP,606.0,19.78,0,Aucune
2026-08-01 09:56:24,192.168.96.112,10.0.212.60,TCP,712.0,34.97,0,Aucune
2026-08-01 03:54:51,192.168.208.75,10.0.214.207,UDP,71.0,68.99,0,Aucune
2026-08-01 00:35:40,192.168.164.86,10.0.140.159,TCP,1925.4,1.54,1,Phishing
2026-08-01 01:11:30,192.168.245.32,10.0.157.208,HTTP,648.0,26.74,0,Aucune
2026-08-01 00:21:30,192.168.238.251,10.0.114.163,TCP,449.0,18.63,0,Aucune
2026-08-01 01:04:39,192.168.117.142,10.0.125.155,HTTPS,432.0,42.42,0,Aucune
2026-08-01 05:02:24,192.168.224.18,10.0.194.73,TCP,797.0,11.39,0,Aucune
2026-08-01 03:00:25,192.168.92.175,10.0.238.204,UDP,396.0,59.64,0,Aucune
2026-08-01 02:02:58,192.168.87.25,10.0.16.70,HTTP,558.0,56.8,0,Aucune
2026-08-01 05:19:00,192.168.61.16,10.0.170.24,UDP,415.0,55.93,0,Aucune
2026-08-01 00:50:52,192.168.25.123,10.0.143.24,UDP,683.0,69.85,0,Aucune
2026-08-01 00:43:42,192.168.107.178,10.0.117.232,ICMP,714.0,37.92,0,Aucune
2026-08-01 01:49:30,192.168.14.130,10.0.138.180,TCP,851.0,1.0,0,Aucune
2026-08-01 00:07:19,192.168.5.203,10.0.238.184,HTTPS,285.0,67.95,0,Aucune
2026-08-01 14:40:00,192.168.81.65,10.0.76.44,HTTP,349.0,65.33,0,Aucune
2026-08-01 01:42:54,192.168.59.115,10.0.74.121,HTTPS,481.0,21.53,0,Aucune
2026-08-01 06:30:26,192.168.48.136,10.0.91.158,TCP,619.0,39.75,0,Aucune
2026-08-01 03:11:58,192.168.100.111,10.0.172.61,ICMP,633.0,81.23,0,Aucune
2026-08-01 04:04:12,192.168.191.43,10.0.28.58,HTTP,411.0,110.55,0,Aucune
2026-08-01 05:11:30,192.168.130.20,10.0.63.89,HTTP,404.0,109.97,0,Aucune
2026-08-01 00:37:10,192.168.169.188,10.0.12.10,TCP,330.0,18.83,0,Aucune
2026-08-01 01:59:12,192.168.203.137,10.0.43.138,TCP,369.0,10.41,0,Aucune
2026-08-01 01:44:32,192.168.89.22,10.0.145.61,TCP,368.0,58.94,0,Aucune
2026-08-01 03:44:30,192.168.128.221,10.0.172.223,HTTP,670.0,10.59,0,Aucune
2026-08-01 03:22:30,192.168.21.73,10.0.230.180,TCP,610.0,71.53,0,Aucune
2026-08-01 04:30:36,192.168.203.160,10.0.27.135,TCP,4622.5,0.24,1,Exfiltration
2026-08-01 03:38:28,192.168.45.177,10.0.175.133,HTTP,228.0,36.1,0,Aucune
2026-08-01 04:01:36,192.168.145.1,10.0.7.74,HTTP,435.0,83.76,0,Aucune
2026-08-01 06:33:28,192.168.139.42,10.0.188.30,UDP,620.0,1.0,0,Aucune
2026-08-01 01:15:50,192.168.12.112,10.0.34.243,HTTPS,708.0,111.15,0,Aucune
2026-08-01 00:00:00,192.168.251.47,10.0.244.34,TCP,547.0,18.48,0,Aucune
2026-08-01 00:00:00,192.168.2.207,10.0.196.84,UDP,3690.2,6.35,1,Phishing
2026-08-01 04:34:48,192.168.170.152,10.0.19.47,TCP,640.0,132.35,0,Aucune
2026-08-01 00:53:33,192.168.50.148,10.0.11.49,HTTPS,531.0,52.42,0,Aucune
2026-08-01 03:19:20,192.168.202.31,10.0.138.188,HTTPS,737.0,23.35,0,Aucune
2026-08-01 02:33:40,192.168.168.58,10.0.254.88,TCP,734.0,52.3,0,Aucune
2026-08-01 03:51:00,192.168.3.192,10.0.142.103,HTTPS,420.0,55.09,0,Aucune
2026-08-01 00:00:00,192.168.111.160,10.0.118.58,HTTPS,863.0,60.14,0,Aucune
2026-08-01 12:30:08,192.168.130.155,10.0.183.89,TCP,279.0,42.5,0,Aucune
2026-08-01 03:21:30,192.168.199.107,10.0.167.42,TCP,437.0,2.67,0,Aucune
2026-08-01 00:15:32,192.168.127.83,10.0.115.182,HTTPS,566.0,11.86,0,Aucune
2026-08-01 00:46:42,192.168.180.214,10.0.87.254,TCP,659.0,6.69,0,Aucune
2026-08-01 04:33:00,192.168.222.118,10.0.56.7,UDP,429.0,28.58,0,Aucune
2026-08-01 08:35:54,192.168.156.146,10.0.237.10,UDP,327.0,77.89,0,Aucune
2026-08-01 02:28:50,192.168.49.101,10.0.215.137,HTTPS,477.0,37.74,0,Aucune
2026-08-01 00:23:33,192.168.235.55,10.0.150.103,HTTP,345.0,11.61,0,Aucune
2026-08-01 00:00:00,192.168.137.38,10.0.27.48,TCP,229.0,185.2,0,Aucune
2026-08-01 05:46:52,192.168.165.126,10.0.87.126,TCP,299.0,15.83,0,Aucune
2026-08-01 04:44:24,192.168.45.95,10.0.189.196,TCP,3104.7,4.98,1,Malware
2026-08-01 02:22:30,192.168.222.233,10.0.56.182,UDP,476.0,2.93,0,Aucune
2026-08-01 05:01:28,192.168.175.17,10.0.114.203,ICMP,596.0,18.83,0,Aucune
2026-08-01 18:01:12,192.168.136.39,10.0.147.217,UDP,573.0,10.86,0,Aucune
2026-08-01 02:39:20,192.168.171.37,10.0.210.187,TCP,690.0,26.11,0,Aucune
2026-08-01 05:43:17,192.168.61.231,10.0.140.108,TCP,426.0,151.25,0,Aucune
2026-08-01 03:20:00,192.168.89.13,10.0.94.53,HTTP,559.0,23.27,0,Aucune
2026-08-01 03:20:25,192.168.219.52,10.0.221.194,TCP,196.0,12.34,0,Aucune
2026-08-01 01:20:20,192.168.252.165,10.0.199.246,HTTP,279.0,23.46,0,Aucune
2026-08-01 00:16:06,192.168.176.58,10.0.30.92,TCP,544.0,79.46,0,Aucune
2026-08-01 00:56:28,192.168.253.212,10.0.249.83,HTTPS,332.0,1.0,0,Aucune
2026-08-01 03:54:25,192.168.204.80,10.0.181.163,UDP,322.0,30.65,0,Aucune
2026-08-01 02:33:54,192.168.241.218,10.0.108.22,HTTPS,312.0,13.6,0,Aucune
2026-08-01 02:26:06,192.168.216.188,10.0.15.118,UDP,366.0,33.4,0,Aucune
2026-08-02 07:18:48,192.168.95.241,10.0.220.237,TCP,422.0,1.55,0,Aucune
2026-08-01 02:51:09,192.168.115.142,10.0.200.179,ICMP,1828.5,7.5,1,Intrusion
2026-08-01 10:45:10,192.168.110.0,10.0.43.226,UDP,344.0,20.47,0,Aucune
2026-08-01 09:57:23,192.168.135.71,10.0.154.189,HTTP,638.0,59.47,0,Aucune
2026-08-01 00:08:12,192.168.102.170,10.0.94.16,HTTPS,555.0,97.07,0,Aucune
2026-08-01 01:46:49,192.168.101.164,10.0.236.191,TCP,214.0,28.2,0,Aucune
2026-08-01 02:11:44,192.168.87.48,10.0.148.114,TCP,741.0,52.98,0,Aucune
2026-08-01 03:51:00,192.168.36.114,10.0.243.67,HTTPS,840.0,21.57,0,Aucune
2026-08-01 02:28:48,192.168.57.31,10.0.208.104,TCP,337.0,79.11,0,Aucune
2026-08-01 01:31:07,192.168.27.128,10.0.169.209,ICMP,112.0,239.55,0,Aucune
2026-08-01 11:28:54,192.168.113.131,10.0.165.235,TCP,400.0,61.92,0,Aucune
2026-08-01 02:21:23,192.168.254.33,10.0.66.249,TCP,371.0,1.0,0,Aucune
2026-08-01 04:18:20,192.168.103.9,10.0.210.66,HTTP,370.0,141.96,0,Aucune
2026-08-01 08:21:00,192.168.43.25,10.0.174.161,UDP,430.0,96.94,0,Aucune
2026-08-01 01:23:40,192.168.175.182,10.0.111.128,HTTP,834.0,140.85,0,Aucune
2026-08-01 07:07:33,192.168.212.189,10.0.252.224,HTTP,412.0,6.22,0,Aucune
2026-08-01 00:33:36,192.168.206.45,10.0.24.20,TCP,138.0,21.94,0,Aucune
2026-08-01 00:00:00,192.168.90.17,10.0.148.219,ICMP,774.0,103.19,0,Aucune
2026-08-01 02:06:30,192.168.137.88,10.0.179.240,TCP,2226.0,8.97,1,Exfiltration
2026-08-01 00:59:09,192.168.58.239,10.0.1.192,HTTP,438.0,60.15,0,Aucune
2026-08-01 00:59:16,192.168.166.89,10.0.204.122,UDP,578.0,14.13,0,Aucune
2026-08-01 00:00:00,192.168.185.212,10.0.183.238,TCP,4595.5,1.12,1,Exfiltration
2026-08-01 03:58:00,192.168.64.248,10.0.190.233,UDP,716.0,85.93,0,Aucune
2026-08-01 01:50:43,192.168.174.16,10.0.16.245,TCP,405.0,11.73,0,Aucune
2026-08-01 02:42:08,192.168.5.162,10.0.109.13,UDP,740.0,86.76,0,Aucune
2026-08-01 01:25:30,192.168.162.59,10.0.5.196,HTTP,407.0,135.72,0,Aucune
2026-08-01 00:00:00,192.168.4.217,10.0.19.133,HTTP,590.0,177.28,0,Aucune
2026-08-01 00:17:10,192.168.127.43,10.0.118.142,HTTPS,303.0,47.44,0,Aucune
2026-08-01 00:17:12,192.168.146.147,10.0.99.162,HTTP,731.0,84.28,0,Aucune
2026-08-01 01:08:56,192.168.64.98,10.0.31.163,HTTP,432.0,26.65,0,Aucune
2026-08-01 00:17:16,192.168.238.253,10.0.67.39,UDP,563.0,2.14,0,Aucune
2026-08-01 09:04:57,192.168.30.2,10.0.245.135,HTTP,433.0,34.9,0,Aucune
2026-08-01 01:00:40,192.168.7.70,10.0.247.107,UDP,545.0,49.69,0,Aucune
2026-08-01 03:11:02,192.168.196.116,10.0.220.166,HTTPS,638.0,65.74,0,Aucune
2026-08-01 07:41:06,192.168.133.183,10.0.121.252,TCP,106.0,123.29,0,Aucune
2026-08-01 02:45:37,192.168.95.200,10.0.228.201,TCP,1203.4,4.31,1,Malware
2026-08-01 05:05:40,192.168.190.195,10.0.80.40,UDP,590.0,85.86,0,Aucune
2026-08-01 02:02:30,192.168.246.10,10.0.204.250,HTTPS,426.0,75.75,0,Aucune
2026-08-01 02:37:48,192.168.17.112,10.0.250.232,HTTPS,460.0,34.35,0,Aucune
2026-08-01 00:35:08,192.168.247.111,10.0.238.24,HTTP,689.0,79.78,0,Aucune
2026-08-01 01:45:36,192.168.126.168,10.0.24.77,TCP,407.0,4.0,0,Aucune
2026-08-01 12:55:52,192.168.134.246,10.0.208.191,TCP,2359.1,2.34,1,Malware
2026-08-01 00:00:00,192.168.226.244,10.0.186.89,UDP,280.0,59.82,0,Aucune
2026-08-01 00:00:00,192.168.217.58,10.0.154.26,HTTP,337.0,41.74,0,Aucune
2026-08-01 03:06:12,192.168.62.231,10.0.123.11,TCP,267.0,12.54,0,Aucune
2026-08-01 00:17:46,192.168.89.207,10.0.35.27,HTTP,438.0,2.59,0,Aucune
2026-08-01 01:20:06,192.168.13.201,10.0.70.236,UDP,572.0,65.01,0,Aucune
2026-08-01 03:34:00,192.168.204.105,10.0.20.63,HTTPS,603.0,17.58,0,Aucune
2026-08-01 05:48:24,192.168.62.163,10.0.129.149,HTTP,484.0,87.83,0,Aucune
2026-08-01 07:09:36,192.168.170.61,10.0.117.220,TCP,482.0,21.14,0,Aucune
2026-08-01 00:26:54,192.168.242.146,10.0.37.69,ICMP,556.0,7.61,0,Aucune
2026-08-01 00:08:59,192.168.86.125,10.0.74.164,TCP,572.0,4.28,0,Aucune
2026-08-01 00:00:00,192.168.136.105,10.0.94.134,HTTP,748.0,35.37,0,Aucune
2026-08-01 06:27:43,192.168.186.115,10.0.137.129,HTTP,359.0,48.22,0,Aucune
2026-08-01 04:40:02,192.168.166.244,10.0.158.106,HTTP,368.0,5.24,0,Aucune
2026-08-01 01:12:24,192.168.208.224,10.0.202.91,HTTP,421.0,10.85,0,Aucune
2026-08-01 07:06:08,192.168.105.23,10.0.3.107,HTTPS,472.0,4.9,0,Aucune
2026-08-01 00:36:20,192.168.26.112,10.0.181.193,TCP,2161.6,9.34,1,Exfiltration
2026-08-01 02:43:48,192.168.41.39,10.0.224.76,HTTP,747.0,14.46,0,Aucune
2026-08-01 00:27:21,192.168.241.106,10.0.26.40,TCP,762.0,288.97,0,Aucune
2026-08-01 02:17:00,192.168.72.75,10.0.89.200,UDP,739.0,92.26,0,Aucune
2026-08-01 05:01:57,192.168.163.151,10.0.245.154,HTTPS,595.0,50.18,0,Aucune
2026-08-01 07:29:10,192.168.100.155,10.0.83.124,HTTPS,488.0,39.56,0,Aucune
2026-08-01 07:20:48,192.168.57.75,10.0.149.247,HTTPS,460.0,95.39,0,Aucune
2026-08-01 07:03:12,192.168.188.99,10.0.183.216,HTTP,674.0,47.66,0,Aucune
2026-08-01 06:27:06,192.168.143.186,10.0.196.195,TCP,400.0,19.71,0,Aucune
2026-08-01 00:09:14,192.168.139.143,10.0.80.236,UDP,540.0,129.02,0,Aucune
2026-08-01 01:41:45,192.168.26.115,10.0.86.103,TCP,451.0,17.0,0,Aucune
2026-08-01 00:00:00,192.168.98.16,10.0.219.82,HTTP,766.0,24.23,0,Aucune
2026-08-01 01:04:59,192.168.71.246,10.0.128.211,TCP,545.0,7.43,0,Aucune
2026-08-01 17:21:36,192.168.202.156,10.0.53.217,TCP,107.0,32.36,0,Aucune
2026-08-01 09:00:22,192.168.7.28,10.0.111.178,HTTP,421.0,22.68,0,Aucune
2026-08-01 00:28:00,192.168.211.108,10.0.19.72,TCP,435.0,261.85,0,Aucune
2026-08-01 05:08:33,192.168.184.85,10.0.219.51,HTTP,765.0,33.87,0,Aucune
2026-08-01 01:05:34,192.168.199.41,10.0.89.239,HTTP,303.0,16.28,0,Aucune
2026-08-01 08:17:19,192.168.178.11,10.0.206.222,TCP,288.0,3.45,0,Aucune
2026-08-01 12:32:00,192.168.97.170,10.0.18.191,TCP,814.0,52.91,0,Aucune
2026-08-01 03:36:35,192.168.51.117,10.0.174.119,HTTPS,178.0,3.88,0,Aucune
2026-08-01 05:39:36,192.168.101.109,10.0.139.170,HTTPS,509.0,65.91,0,Aucune
2026-08-01 08:20:51,192.168.53.184,10.0.115.117,HTTPS,639.0,49.46,0,Aucune
2026-08-01 01:44:08,192.168.91.181,10.0.232.214,TCP,369.0,43.34,0,Aucune
2026-08-01 02:50:42,192.168.96.163,10.0.13.77,UDP,708.0,3.15,0,Aucune
2026-08-01 00:28:30,192.168.243.92,10.0.172.78,HTTP,561.0,1.0,0,Aucune
